# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-10T16:53:11.757107
source,target,source_type,target_type 
13183,12559,Type b,Type b
13184,1977,Type b,Type a
13184,12534,Type b,Type b
13184,6545,Type b,Type b
13185,12793,Type b,Type a
13185,6719,Type b,Type b
13185,1106,Type b,Type b
13186,12881,Type b,Type b
13186,2023,Type b,Type b
13186,11950,Type b,Type b
13187,1047,Type b,Type b
13187,2775,Type b,Type b
13187,12338,Type b,Type b
13188,314,Type b,Type b
13188,728,Type b,Type b
13188,10407,Type b,Type b
13189,788,Type b,Type b
13189,4,Type b,Type b
13189,8602,Type b,Type b
13190,2110,Type b,Type b
13190,4206,Type b,Type b
13190,3038,Type b,Type b
13191,1316,Type b,Type b
13191,6260,Type b,Type b
13191,592,Type b,Type b
13192,2637,Type b,Type b
13192,11353,Type b,Type b
13192,10477,Type b,Type b
13193,11552,Type b,Type b
13193,9631,Type b,Type b
13193,7618,Type b,Type b
13194,4777,Type b,Type b
13194,1378,Type b,Type b
13194,3146,Type b,Type b
13195,2907,Type b,Type b
13195,10451,Type b,Type b
13195,11052,Type b,Type b
13196,606,Type b,Type b
13196,5233,Type b,Type b
13196,706,Type b,Type b
13197,5632,Type b,Type b
13197,4300,Type b,Type b
13197,4370,Type b,Type b
13198,9910,Type a,Type b
13198,1063,Type a,Type b
13198,2050,Type a,Type b
13199,1231,Type b,Type b
13199,8530,Type b,Type b
13199,5918,Type b,Type b
13200,2512,Type b,Type b
13200,6528,Type b,Type b
13200,1899,Type b,Type b
13201,7104,Type b,Type b
13201,2210,Type b,Type b
13201,8924,Type b,Type b
13202,5220,Type b,Type b
13202,11960,Type b,Type b
13202,2699,Type b,Type b
13203,1028,Type a,Type b
13203,6503,Type a,Type b
13203,6799,Type a,Type b
13204,103,Type b,Type b
13204,29,Type b,Type b
13204,665,Type b,Type b
13205,8786,Type b,Type b
13205,129,Type b,Type b
13205,12794,Type b,Type b
13206,4878,Type b,Type b
13206,10772,Type b,Type b
13206,7983,Type b,Type b
13207,902,Type a,Type b
13207,61,Type a,Type b
13207,8939,Type a,Type b
13208,1759,Type b,Type b
13208,4457,Type b,Type b
13208,10754,Type b,Type b
13209,1929,Type b,Type b
13209,336,Type b,Type b
13209,3766,Type b,Type b
13210,7009,Type b,Type b
13210,8857,Type b,Type b
13210,7091,Type b,Type b
13211,272,Type b,Type b
13211,18,Type b,Type b
13211,699,Type b,Type b
13212,6854,Type b,Type b
13212,4580,Type b,Type b
13212,9683,Type b,Type b
13213,8876,Type b,Type b
13213,9328,Type b,Type b
13213,8776,Type b,Type b
13214,9860,Type a,Type b
13214,128,Type a,Type b
13214,10715,Type a,Type b
13215,2885,Type b,Type b
13215,2074,Type b,Type b
13215,2291,Type b,Type b
13216,12946,Type b,Type b
13216,11016,Type b,Type a
13216,10198,Type b,Type b
13217,11848,Type b,Type b
13217,4061,Type b,Type b
13217,7208,Type b,Type b
13218,12663,Type b,Type b
13218,468,Type b,Type b
13218,4998,Type b,Type b
13219,1330,Type b,Type b
13219,4880,Type b,Type b
13219,147,Type b,Type b
13220,2703,Type b,Type b
13220,1211,Type b,Type b
13220,3680,Type b,Type b
13221,5136,Type b,Type b
13221,9915,Type b,Type b
13221,5590,Type b,Type b
13222,8165,Type a,Type b
13222,4113,Type a,Type b
13222,1643,Type a,Type b
13223,10108,Type b,Type b
13223,4849,Type b,Type b
13223,4827,Type b,Type b
13224,1877,Type b,Type b
13224,4835,Type b,Type b
13224,3359,Type b,Type b
13225,10470,Type b,Type b
13225,7260,Type b,Type b
13225,7,Type b,Type b
13226,12256,Type b,Type b
13226,1360,Type b,Type b
13226,3038,Type b,Type b
13227,8065,Type b,Type b
13227,7680,Type b,Type b
13227,1747,Type b,Type b
13228,6857,Type b,Type b
13228,11858,Type b,Type b
13228,458,Type b,Type b
13229,10265,Type a,Type b
13229,10846,Type a,Type b
13229,12127,Type a,Type b
13230,339,Type b,Type b
13230,3359,Type b,Type b
13230,5724,Type b,Type b
13231,8527,Type b,Type b
13231,5808,Type b,Type b
13231,121,Type b,Type b
13232,92,Type b,Type b
13232,10381,Type b,Type b
13232,1388,Type b,Type b
13233,6259,Type b,Type b
13233,225,Type b,Type b
13233,1695,Type b,Type b
13234,342,Type b,Type b
13234,5206,Type b,Type b
13234,4347,Type b,Type b
13235,813,Type b,Type b
13235,12034,Type b,Type b
13235,9291,Type b,Type b
13236,1674,Type b,Type b
13236,7317,Type b,Type b
13236,9433,Type b,Type b
13237,2519,Type b,Type b
13237,3705,Type b,Type b
13237,1753,Type b,Type b
13238,7660,Type b,Type b
13238,3583,Type b,Type b
13238,4086,Type b,Type b
13239,6547,Type b,Type b
13239,4069,Type b,Type a
13239,1193,Type b,Type b
13240,11480,Type b,Type b
13240,44,Type b,Type b
13240,15,Type b,Type b
13241,3257,Type b,Type b
13241,6382,Type b,Type b
13241,2951,Type b,Type b
13242,5721,Type b,Type b
13242,6526,Type b,Type b
13242,9094,Type b,Type a
13243,5002,Type b,Type b
13243,2046,Type b,Type b
13243,1757,Type b,Type a
13244,1505,Type b,Type b
13244,7127,Type b,Type b
13244,848,Type b,Type b
13245,377,Type a,Type b
13245,1678,Type a,Type b
13245,7011,Type a,Type b
13246,3524,Type b,Type b
13246,12314,Type b,Type b
13246,11536,Type b,Type b
13247,7104,Type b,Type b
13247,7470,Type b,Type b
13247,819,Type b,Type b
13248,9212,Type b,Type b
13248,2347,Type b,Type b
13248,5625,Type b,Type b
13249,342,Type b,Type b
13249,6045,Type b,Type b
13249,9366,Type b,Type b
13250,10440,Type b,Type b
13250,4235,Type b,Type b
13250,8697,Type b,Type b
13251,3424,Type b,Type b
13251,42,Type b,Type b
13251,3827,Type b,Type b
13252,9187,Type b,Type b
13252,7138,Type b,Type b
13252,16,Type b,Type b
13253,4424,Type b,Type b
13253,9546,Type b,Type b
13253,4467,Type b,Type b
13254,13210,Type b,Type b
13254,42,Type b,Type b
13254,58,Type b,Type b
13255,4415,Type b,Type b
13255,11831,Type b,Type b
13255,3842,Type b,Type b
13256,11418,Type a,Type b
13256,8132,Type a,Type b
13256,1844,Type a,Type b
13257,1095,Type b,Type b
13257,10948,Type b,Type b
13257,9694,Type b,Type b
13258,5604,Type b,Type b
13258,5317,Type b,Type b
13258,12364,Type b,Type b
13259,12345,Type b,Type b
13259,7673,Type b,Type b
13259,3110,Type b,Type b
13260,7636,Type b,Type b
13260,1442,Type b,Type b
13260,10903,Type b,Type b
13261,11196,Type a,Type b
13261,431,Type a,Type b
13261,12701,Type a,Type b
13262,2760,Type b,Type b
13262,12161,Type b,Type b
13262,3852,Type b,Type b
13263,1574,Type b,Type b
13263,550,Type b,Type b
13263,3797,Type b,Type b
13264,1377,Type b,Type b
13264,4166,Type b,Type b
13264,747,Type b,Type b
13265,3969,Type a,Type b
13265,3010,Type a,Type b
13265,3495,Type a,Type b
13266,6391,Type b,Type b
13266,1636,Type b,Type b
13266,3253,Type b,Type b
13267,5500,Type b,Type b
13267,3228,Type b,Type b
13267,431,Type b,Type b
13268,9322,Type b,Type b
13268,12389,Type b,Type b
13268,12348,Type b,Type b
13269,5886,Type b,Type b
13269,7560,Type b,Type b
13269,6168,Type b,Type b
13270,3264,Type b,Type b
13270,12511,Type b,Type b
13270,7519,Type b,Type b
13271,7176,Type b,Type b
13271,77,Type b,Type b
13271,289,Type b,Type b
13272,7198,Type b,Type b
13272,194,Type b,Type b
13272,6866,Type b,Type b
13273,4550,Type b,Type b
13273,1762,Type b,Type b
13273,11650,Type b,Type b
13274,13170,Type b,Type b
13274,12,Type b,Type b
13274,85,Type b,Type b
13275,8975,Type b,Type b
13275,2351,Type b,Type b
13275,9995,Type b,Type b
13276,2378,Type b,Type b
13276,6842,Type b,Type b
13276,10317,Type b,Type b
13277,9341,Type b,Type b
13277,3580,Type b,Type b
13277,9786,Type b,Type a
13278,11926,Type b,Type b
13278,898,Type b,Type b
13278,9214,Type b,Type b
13279,197,Type b,Type b
13279,9944,Type b,Type b
13279,7362,Type b,Type b
13280,3458,Type b,Type b
13280,5839,Type b,Type b
13280,8727,Type b,Type b
13281,6308,Type b,Type b
13281,9545,Type b,Type b
13281,8900,Type b,Type b
13282,1121,Type b,Type b
13282,3495,Type b,Type b
13282,4028,Type b,Type b
13283,5581,Type b,Type b
13283,7008,Type b,Type b
13283,2997,Type b,Type b
13284,471,Type b,Type b
13284,7663,Type b,Type b
13284,3364,Type b,Type b
13285,243,Type b,Type b
13285,1047,Type b,Type b
13285,6908,Type b,Type b
13286,333,Type b,Type b
13286,7317,Type b,Type b
13286,581,Type b,Type b
13287,3387,Type b,Type b
13287,1886,Type b,Type b
13287,12447,Type b,Type b
13288,331,Type b,Type b
13288,3393,Type b,Type b
13288,5149,Type b,Type b
13289,4954,Type b,Type b
13289,810,Type b,Type b
13289,9747,Type b,Type b
13290,2186,Type b,Type b
13290,117,Type b,Type b
13290,4360,Type b,Type b
13291,8884,Type a,Type b
13291,5532,Type a,Type b
13291,12207,Type a,Type b
13292,5572,Type a,Type b
13292,8244,Type a,Type b
13292,10371,Type a,Type a
13293,12480,Type b,Type b
13293,10841,Type b,Type b
13293,349,Type b,Type b
13294,6032,Type b,Type b
13294,10257,Type b,Type b
13294,1194,Type b,Type b
13295,364,Type b,Type b
13295,2109,Type b,Type b
13295,8178,Type b,Type b
13296,10926,Type b,Type b
13296,7908,Type b,Type b
13296,731,Type b,Type b
13297,10192,Type b,Type b
13297,3135,Type b,Type b
13297,576,Type b,Type b
13298,11841,Type b,Type b
13298,2005,Type b,Type b
13298,1786,Type b,Type b
13299,13043,Type b,Type b
13299,1716,Type b,Type b
13299,10540,Type b,Type b
13300,4303,Type b,Type b
13300,5218,Type b,Type b
13300,2839,Type b,Type b
13301,4851,Type b,Type b
13301,5438,Type b,Type b
13301,13199,Type b,Type b
13302,12420,Type b,Type b
13302,1221,Type b,Type b
13302,1766,Type b,Type b
13303,2221,Type b,Type b
13303,1103,Type b,Type b
13303,9754,Type b,Type b
13304,2484,Type b,Type b
13304,2204,Type b,Type b
13304,5985,Type b,Type b
13305,7168,Type a,Type b
13305,3168,Type a,Type b
13305,789,Type a,Type b
13306,10869,Type b,Type b
13306,7591,Type b,Type b
13306,412,Type b,Type b
13307,9282,Type a,Type b
13307,6921,Type a,Type b
13307,2860,Type a,Type b
13308,2550,Type b,Type b
13308,2221,Type b,Type b
13308,10385,Type b,Type b
13309,69,Type b,Type b
13309,2900,Type b,Type b
13309,8404,Type b,Type b
13310,3268,Type a,Type b
13310,4107,Type a,Type b
13310,1023,Type a,Type b
13311,1805,Type b,Type b
13311,7610,Type b,Type b
13311,741,Type b,Type b
13312,2791,Type b,Type b
13312,8754,Type b,Type b
13312,5764,Type b,Type b
13313,6365,Type b,Type b
13313,8756,Type b,Type b
13313,7716,Type b,Type b
13314,7683,Type b,Type b
13314,1236,Type b,Type b
13314,4465,Type b,Type b
13315,4363,Type b,Type b
13315,5140,Type b,Type b
13315,84,Type b,Type b
13316,360,Type b,Type b
13316,1903,Type b,Type b
13316,7770,Type b,Type b
13317,7073,Type b,Type b
13317,857,Type b,Type b
13317,460,Type b,Type b
13318,3420,Type b,Type b
13318,6150,Type b,Type b
13318,9312,Type b,Type b
13319,5040,Type b,Type b
13319,2668,Type b,Type b
13319,2744,Type b,Type b
13320,4268,Type b,Type b
13320,1196,Type b,Type b
13320,7263,Type b,Type b
13321,9232,Type b,Type b
13321,8017,Type b,Type b
13321,5791,Type b,Type b
13322,2228,Type b,Type b
13322,1594,Type b,Type b
13322,2330,Type b,Type b
13323,988,Type b,Type a
13323,4457,Type b,Type b
13323,4888,Type b,Type b
13324,4862,Type b,Type b
13324,1669,Type b,Type b
13324,10585,Type b,Type b
13325,2110,Type b,Type b
13325,8938,Type b,Type b
13325,247,Type b,Type b
13326,2485,Type b,Type b
13326,12431,Type b,Type b
13326,10064,Type b,Type b
13327,6511,Type b,Type b
13327,11336,Type b,Type b
13327,611,Type b,Type b
13328,6380,Type b,Type b
13328,4457,Type b,Type b
13328,1394,Type b,Type b
13329,506,Type b,Type b
13329,6067,Type b,Type b
13329,5618,Type b,Type b
13330,447,Type a,Type b
13330,8057,Type a,Type b
13330,6550,Type a,Type b
13331,10595,Type a,Type b
13331,2662,Type a,Type b
13331,3,Type a,Type b
13332,3161,Type b,Type b
13332,4920,Type b,Type b
13332,1559,Type b,Type b
13333,4354,Type b,Type b
13333,3238,Type b,Type b
13333,1419,Type b,Type b
13334,894,Type b,Type b
13334,7901,Type b,Type b
13334,7137,Type b,Type b
13335,4560,Type b,Type b
13335,1827,Type b,Type b
13335,9861,Type b,Type b
13336,9736,Type b,Type b
13336,5992,Type b,Type b
13336,1042,Type b,Type b
13337,5384,Type b,Type b
13337,11260,Type b,Type b
13337,9113,Type b,Type b
13338,1974,Type b,Type b
13338,8746,Type b,Type b
13338,11157,Type b,Type b
13339,486,Type a,Type b
13339,3869,Type a,Type b
13339,2681,Type a,Type b
13340,6876,Type b,Type a
13340,2400,Type b,Type b
13340,308,Type b,Type b
13341,1507,Type b,Type b
13341,2521,Type b,Type b
13341,185,Type b,Type b
13342,10112,Type b,Type b
13342,12878,Type b,Type b
13342,4873,Type b,Type b
13343,2425,Type b,Type b
13343,11970,Type b,Type b
13343,5735,Type b,Type b
13344,989,Type b,Type b
13344,4409,Type b,Type b
13344,2068,Type b,Type b
13345,1322,Type b,Type b
13345,505,Type b,Type b
13345,10529,Type b,Type b
13346,4504,Type b,Type b
13346,6033,Type b,Type b
13346,3920,Type b,Type b
13347,4211,Type b,Type b
13347,3538,Type b,Type b
13347,2363,Type b,Type b
13348,11591,Type b,Type b
13348,1079,Type b,Type b
13348,156,Type b,Type b
13349,6316,Type b,Type b
13349,5033,Type b,Type b
13349,1448,Type b,Type b
13350,12361,Type b,Type b
13350,267,Type b,Type b
13350,10209,Type b,Type b
13351,3895,Type b,Type b
13351,4672,Type b,Type b
13351,399,Type b,Type b
13352,6650,Type b,Type b
13352,1620,Type b,Type b
13352,1291,Type b,Type a
13353,9097,Type b,Type b
13353,5103,Type b,Type b
13353,2161,Type b,Type b
13354,1913,Type b,Type b
13354,7066,Type b,Type b
13354,714,Type b,Type b
13355,698,Type a,Type b
13355,1573,Type a,Type b
13355,1124,Type a,Type b
13356,6961,Type b,Type b
13356,1414,Type b,Type b
13356,10411,Type b,Type b
13357,5629,Type b,Type b
13357,5918,Type b,Type b
13357,3483,Type b,Type b
13358,4029,Type b,Type b
13358,1277,Type b,Type b
13358,3909,Type b,Type b
13359,1661,Type b,Type b
13359,8691,Type b,Type b
13359,7630,Type b,Type b
13360,5889,Type b,Type b
13360,13230,Type b,Type b
13360,5187,Type b,Type b
13361,6445,Type b,Type b
13361,1853,Type b,Type b
13361,11748,Type b,Type b
13362,9432,Type b,Type b
13362,3831,Type b,Type b
13362,9288,Type b,Type b
13363,7635,Type b,Type b
13363,5919,Type b,Type b
13363,7020,Type b,Type b
13364,5320,Type b,Type b
13364,7738,Type b,Type b
13364,13306,Type b,Type b
13365,8392,Type b,Type b
13365,6975,Type b,Type b
13365,458,Type b,Type b
13366,5301,Type a,Type b
13366,9066,Type a,Type b
13366,12782,Type a,Type b
13367,7296,Type b,Type b
13367,649,Type b,Type b
13367,1400,Type b,Type b
13368,4432,Type b,Type b
13368,6014,Type b,Type b
13368,8676,Type b,Type b
13369,8966,Type b,Type b
13369,61,Type b,Type b
13369,10806,Type b,Type b
13370,4457,Type b,Type b
13370,540,Type b,Type b
13370,1103,Type b,Type b
13371,1962,Type b,Type b
13371,1889,Type b,Type a
13371,7243,Type b,Type b
13372,10132,Type b,Type a
13372,11348,Type b,Type b
13372,9062,Type b,Type b
13373,4175,Type b,Type b
13373,3400,Type b,Type b
13373,7618,Type b,Type b
13374,4828,Type b,Type b
13374,5628,Type b,Type b
13374,8872,Type b,Type b
13375,8640,Type b,Type b
13375,578,Type b,Type b
13375,10676,Type b,Type b
13376,11686,Type b,Type b
13376,1520,Type b,Type b
13376,2728,Type b,Type b
13377,7877,Type b,Type b
13377,3646,Type b,Type b
13377,1929,Type b,Type b
13378,2687,Type b,Type b
13378,91,Type b,Type b
13378,11633,Type b,Type b
13379,7522,Type b,Type b
13379,35,Type b,Type b
13379,7774,Type b,Type b
13380,7584,Type b,Type b
13380,1398,Type b,Type b
13380,9323,Type b,Type b
13381,1516,Type b,Type b
13381,12842,Type b,Type b
13381,9623,Type b,Type b
13382,594,Type b,Type b
13382,1947,Type b,Type b
13382,3121,Type b,Type b
13383,7819,Type b,Type b
13383,11112,Type b,Type b
13383,5876,Type b,Type b
13384,5249,Type b,Type b
13384,4477,Type b,Type b
13384,3566,Type b,Type b
13385,5872,Type b,Type b
13385,11835,Type b,Type b
13385,10845,Type b,Type b
13386,3334,Type b,Type b
13386,3314,Type b,Type b
13386,2510,Type b,Type b
13387,7212,Type b,Type a
13387,919,Type b,Type b
13387,747,Type b,Type b
13388,4393,Type b,Type b
13388,6515,Type b,Type b
13388,5965,Type b,Type b
13389,11212,Type b,Type b
13389,4163,Type b,Type b
13389,6096,Type b,Type b
13390,6487,Type b,Type b
13390,7227,Type b,Type b
13390,10470,Type b,Type b
13391,1506,Type a,Type b
13391,6763,Type a,Type b
13391,275,Type a,Type b
13392,5304,Type b,Type b
13392,8311,Type b,Type b
13392,5455,Type b,Type b
13393,3112,Type b,Type b
13393,10591,Type b,Type b
13393,3761,Type b,Type b
13394,12935,Type b,Type b
13394,712,Type b,Type b
13394,4221,Type b,Type b
13395,656,Type b,Type b
13395,292,Type b,Type b
13395,3508,Type b,Type b
13396,231,Type b,Type b
13396,5007,Type b,Type b
13396,8046,Type b,Type b
13397,9001,Type b,Type b
13397,12611,Type b,Type b
13397,12035,Type b,Type b
13398,9497,Type b,Type b
13398,9999,Type b,Type b
13398,2243,Type b,Type b
13399,9787,Type b,Type b
13399,4829,Type b,Type b
13399,193,Type b,Type b
13400,6044,Type a,Type b
13400,11455,Type a,Type b
13400,5025,Type a,Type b
13401,1041,Type b,Type b
13401,3499,Type b,Type b
13401,5958,Type b,Type b
13402,1803,Type b,Type b
13402,316,Type b,Type b
13402,4966,Type b,Type b
13403,7561,Type a,Type b
13403,7654,Type a,Type b
13403,1779,Type a,Type b
13404,4095,Type b,Type b
13404,7750,Type b,Type b
13404,10151,Type b,Type b
