# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# Generated: 2026-04-09T15:34:28.318197
source,target,source_type,target_type 
16991,1826,Type b,Type a
16991,13,Type b,Type b
16991,5201,Type b,Type b
16992,13242,Type a,Type b
16992,5407,Type a,Type b
16992,24,Type a,Type b
16993,6059,Type b,Type a
16993,12122,Type b,Type a
16993,12037,Type b,Type a
16994,962,Type a,Type a
16994,12445,Type a,Type a
16994,9795,Type a,Type a
16995,824,Type a,Type b
16995,1684,Type a,Type b
16995,1777,Type a,Type a
16996,6557,Type a,Type a
16996,6583,Type a,Type b
16996,247,Type a,Type b
16997,4692,Type b,Type b
16997,4806,Type b,Type a
16997,10666,Type b,Type b
16998,2004,Type b,Type a
16998,7425,Type b,Type b
16998,137,Type b,Type a
16999,249,Type b,Type a
16999,13674,Type b,Type b
16999,9106,Type b,Type a
17000,14547,Type b,Type a
17000,435,Type b,Type a
17000,12256,Type b,Type b
17001,1760,Type a,Type a
17001,192,Type a,Type a
17001,15075,Type a,Type b
17002,5,Type a,Type b
17002,3577,Type a,Type a
17002,2046,Type a,Type a
17003,6360,Type b,Type b
17003,6416,Type b,Type a
17003,190,Type b,Type a
17004,1160,Type b,Type b
17004,3117,Type b,Type a
17004,398,Type b,Type a
17005,123,Type b,Type b
17005,16862,Type b,Type a
17005,1135,Type b,Type a
17006,304,Type b,Type a
17006,2634,Type b,Type b
17006,15638,Type b,Type a
17007,8176,Type a,Type b
17007,5530,Type a,Type a
17007,9690,Type a,Type a
17008,153,Type b,Type b
17008,2063,Type b,Type a
17008,7964,Type b,Type b
17009,8957,Type b,Type b
17009,1222,Type b,Type a
17009,0,Type b,Type a
17010,2255,Type b,Type b
17010,15701,Type b,Type b
17010,5288,Type b,Type a
17011,89,Type a,Type b
17011,9285,Type a,Type a
17011,1935,Type a,Type a
17012,5333,Type a,Type a
17012,60,Type a,Type a
17012,21,Type a,Type a
17013,7953,Type b,Type b
17013,6647,Type b,Type b
17013,784,Type b,Type a
17014,152,Type b,Type a
17014,736,Type b,Type a
17014,3129,Type b,Type a
17015,3655,Type a,Type b
17015,7250,Type a,Type a
17015,60,Type a,Type a
17016,15152,Type b,Type a
17016,110,Type b,Type a
17016,14,Type b,Type a
17017,1905,Type a,Type b
17017,4730,Type a,Type a
17017,73,Type a,Type b
17018,1493,Type a,Type b
17018,12096,Type a,Type a
17018,251,Type a,Type a
17019,59,Type a,Type b
17019,768,Type a,Type a
17019,247,Type a,Type b
17020,824,Type a,Type b
17020,608,Type a,Type b
17020,296,Type a,Type a
17021,14,Type b,Type a
17021,6992,Type b,Type b
17021,6887,Type b,Type a
17022,12899,Type a,Type b
17022,768,Type a,Type a
17022,1469,Type a,Type a
17023,262,Type a,Type a
17023,2230,Type a,Type b
17023,268,Type a,Type a
17024,120,Type a,Type a
17024,14740,Type a,Type a
17024,5154,Type a,Type a
17025,6239,Type b,Type a
17025,2063,Type b,Type a
17025,1729,Type b,Type b
17026,1201,Type a,Type b
17026,12149,Type a,Type a
17026,29,Type a,Type a
17027,1654,Type a,Type b
17027,359,Type a,Type a
17027,6561,Type a,Type a
17028,8781,Type a,Type b
17028,2234,Type a,Type a
17028,16,Type a,Type a
17029,5250,Type b,Type b
17029,3,Type b,Type b
17029,7095,Type b,Type b
17030,1966,Type b,Type a
17030,5134,Type b,Type b
17030,3340,Type b,Type a
17031,13467,Type a,Type b
17031,13830,Type a,Type b
17031,4193,Type a,Type a
17032,890,Type b,Type b
17032,2,Type b,Type a
17032,16772,Type b,Type b
17033,1251,Type a,Type b
17033,197,Type a,Type b
17033,1313,Type a,Type b
17034,12710,Type b,Type a
17034,3751,Type b,Type a
17034,16774,Type b,Type b
17035,11665,Type b,Type a
17035,1513,Type b,Type b
17035,621,Type b,Type b
17036,5408,Type a,Type a
17036,320,Type a,Type a
17036,343,Type a,Type a
17037,5241,Type a,Type a
17037,5,Type a,Type b
17037,4934,Type a,Type a
17038,4121,Type a,Type b
17038,1734,Type a,Type a
17038,8930,Type a,Type a
17039,8817,Type b,Type b
17039,6636,Type b,Type a
17039,6363,Type b,Type a
17040,82,Type a,Type b
17040,726,Type a,Type a
17040,12322,Type a,Type a
17041,533,Type a,Type a
17041,1127,Type a,Type b
17041,11557,Type a,Type b
17042,0,Type a,Type a
17042,7741,Type a,Type a
17042,8022,Type a,Type a
17043,755,Type a,Type b
17043,7354,Type a,Type a
17043,3636,Type a,Type b
17044,2,Type b,Type a
17044,0,Type b,Type a
17044,3115,Type b,Type a
17045,6849,Type a,Type a
17045,10057,Type a,Type a
17045,24,Type a,Type b
17046,1428,Type a,Type a
17046,3631,Type a,Type b
17046,2731,Type a,Type a
17047,1023,Type a,Type b
17047,15241,Type a,Type b
17047,3256,Type a,Type a
17048,11863,Type b,Type a
17048,1055,Type b,Type a
17048,10505,Type b,Type b
17049,130,Type a,Type a
17049,3969,Type a,Type b
17049,7380,Type a,Type a
17050,13197,Type a,Type b
17050,2,Type a,Type a
17050,15186,Type a,Type b
17051,20,Type b,Type b
17051,16635,Type b,Type b
17051,107,Type b,Type a
17052,2,Type a,Type a
17052,3767,Type a,Type a
17052,1722,Type a,Type a
17053,897,Type a,Type a
17053,1639,Type a,Type a
17053,424,Type a,Type a
17054,2431,Type b,Type a
17054,12717,Type b,Type a
17054,768,Type b,Type a
17055,2967,Type a,Type a
17055,96,Type a,Type a
17055,466,Type a,Type b
17056,13478,Type b,Type b
17056,3937,Type b,Type b
17056,1974,Type b,Type a
17057,44,Type a,Type b
17057,264,Type a,Type b
17057,12048,Type a,Type a
17058,248,Type a,Type b
17058,3465,Type a,Type b
17058,13028,Type a,Type a
17059,784,Type b,Type a
17059,10219,Type b,Type a
17059,2385,Type b,Type b
17060,472,Type a,Type a
17060,437,Type a,Type a
17060,0,Type a,Type a
17061,16256,Type a,Type b
17061,1043,Type a,Type b
17061,899,Type a,Type b
17062,2259,Type b,Type a
17062,13829,Type b,Type b
17062,54,Type b,Type b
17063,4556,Type b,Type a
17063,41,Type b,Type b
17063,227,Type b,Type a
17064,1761,Type b,Type b
17064,298,Type b,Type b
17064,0,Type b,Type a
17065,1251,Type b,Type b
17065,1282,Type b,Type a
17065,7359,Type b,Type a
17066,5977,Type a,Type b
17066,238,Type a,Type a
17066,10809,Type a,Type a
17067,2803,Type a,Type a
17067,975,Type a,Type a
17067,7811,Type a,Type b
17068,2888,Type a,Type a
17068,98,Type a,Type a
17068,293,Type a,Type a
17069,927,Type b,Type a
17069,5342,Type b,Type a
17069,1,Type b,Type b
17070,329,Type a,Type b
17070,6920,Type a,Type a
17070,10355,Type a,Type b
17071,8,Type b,Type a
17071,12199,Type b,Type b
17071,9321,Type b,Type b
17072,11997,Type b,Type b
17072,6870,Type b,Type a
17072,47,Type b,Type a
17073,175,Type a,Type a
17073,4431,Type a,Type b
17073,7905,Type a,Type a
17074,3731,Type a,Type a
17074,6774,Type a,Type a
17074,8045,Type a,Type a
17075,4824,Type b,Type b
17075,8929,Type b,Type a
17075,219,Type b,Type b
17076,9005,Type b,Type a
17076,1180,Type b,Type a
17076,16120,Type b,Type b
17077,76,Type a,Type b
17077,100,Type a,Type b
17077,13517,Type a,Type b
17078,3778,Type b,Type a
17078,1253,Type b,Type a
17078,6320,Type b,Type a
17079,622,Type b,Type a
17079,4821,Type b,Type a
17079,4570,Type b,Type a
17080,7479,Type a,Type a
17080,347,Type a,Type b
17080,16340,Type a,Type a
17081,4,Type b,Type b
17081,14,Type b,Type a
17081,4699,Type b,Type b
17082,11673,Type a,Type a
17082,144,Type a,Type b
17082,4498,Type a,Type a
17083,777,Type b,Type a
17083,13712,Type b,Type a
17083,3573,Type b,Type b
17084,2,Type a,Type a
17084,7787,Type a,Type a
17084,0,Type a,Type a
17085,3240,Type b,Type a
17085,200,Type b,Type a
17085,4887,Type b,Type b
17086,234,Type a,Type a
17086,11066,Type a,Type a
17086,15444,Type a,Type b
17087,3707,Type a,Type a
17087,1064,Type a,Type a
17087,8395,Type a,Type a
17088,870,Type a,Type a
17088,7908,Type a,Type a
17088,3291,Type a,Type b
17089,445,Type a,Type b
17089,2066,Type a,Type b
17089,1100,Type a,Type b
17090,1,Type b,Type b
17090,4887,Type b,Type b
17090,13076,Type b,Type b
17091,12438,Type a,Type a
17091,3189,Type a,Type b
17091,867,Type a,Type a
17092,4654,Type a,Type a
17092,2065,Type a,Type a
17092,15904,Type a,Type a
17093,13848,Type b,Type a
17093,9007,Type b,Type a
17093,173,Type b,Type b
17094,2108,Type b,Type a
17094,16,Type b,Type a
17094,128,Type b,Type b
17095,1599,Type b,Type a
17095,4958,Type b,Type b
17095,11733,Type b,Type a
17096,1002,Type b,Type a
17096,4993,Type b,Type a
17096,4591,Type b,Type b
17097,31,Type a,Type a
17097,6085,Type a,Type a
17097,5394,Type a,Type b
17098,8246,Type a,Type a
17098,10906,Type a,Type a
17098,2316,Type a,Type a
17099,7185,Type b,Type a
17099,2925,Type b,Type a
17099,8561,Type b,Type b
17100,2903,Type a,Type a
17100,1330,Type a,Type a
17100,13025,Type a,Type a
17101,8185,Type b,Type b
17101,15204,Type b,Type b
17101,11143,Type b,Type a
17102,484,Type a,Type a
17102,11120,Type a,Type b
17102,2077,Type a,Type a
17103,5226,Type a,Type a
17103,647,Type a,Type b
17103,8251,Type a,Type a
17104,9747,Type b,Type b
17104,15827,Type b,Type b
17104,9925,Type b,Type a
17105,5119,Type b,Type a
17105,16899,Type b,Type a
17105,6299,Type b,Type b
17106,3385,Type a,Type b
17106,2218,Type a,Type a
17106,2,Type a,Type a
17107,2361,Type b,Type a
17107,637,Type b,Type a
17107,119,Type b,Type a
17108,12086,Type b,Type a
17108,4674,Type b,Type b
17108,8268,Type b,Type b
17109,11436,Type a,Type a
17109,990,Type a,Type a
17109,2710,Type a,Type a
17110,1601,Type a,Type b
17110,6795,Type a,Type b
17110,1522,Type a,Type a
17111,3614,Type b,Type a
17111,8951,Type b,Type a
17111,1939,Type b,Type a
17112,1991,Type a,Type b
17112,12908,Type a,Type a
17112,3378,Type a,Type b
17113,3791,Type a,Type b
17113,1416,Type a,Type b
17113,4326,Type a,Type a
17114,630,Type b,Type a
17114,1998,Type b,Type b
17114,250,Type b,Type a
17115,276,Type a,Type b
17115,423,Type a,Type b
17115,9222,Type a,Type b
17116,827,Type a,Type b
17116,1679,Type a,Type a
17116,2441,Type a,Type a
17117,8115,Type b,Type b
17117,12800,Type b,Type a
17117,13178,Type b,Type b
17118,1821,Type b,Type a
17118,2265,Type b,Type b
17118,10677,Type b,Type b
17119,1165,Type b,Type a
17119,1970,Type b,Type b
17119,6004,Type b,Type b
17120,475,Type b,Type a
17120,12740,Type b,Type b
17120,6910,Type b,Type a
17121,12744,Type a,Type b
17121,1725,Type a,Type a
17121,12224,Type a,Type a
17122,1544,Type a,Type a
17122,1,Type a,Type b
17122,748,Type a,Type b
17123,3309,Type b,Type a
17123,16395,Type b,Type a
17123,292,Type b,Type a
17124,7405,Type b,Type a
17124,172,Type b,Type a
17124,3618,Type b,Type a
17125,8218,Type a,Type b
17125,11458,Type a,Type a
17125,7360,Type a,Type b
17126,3104,Type b,Type b
17126,280,Type b,Type b
17126,12743,Type b,Type a
17127,5678,Type b,Type a
17127,3819,Type b,Type b
17127,511,Type b,Type b
17128,2020,Type b,Type b
17128,2,Type b,Type a
17128,444,Type b,Type b
17129,8711,Type b,Type a
17129,184,Type b,Type a
17129,14283,Type b,Type a
17130,3670,Type a,Type a
17130,3028,Type a,Type a
17130,4,Type a,Type b
17131,2782,Type b,Type b
17131,7762,Type b,Type a
17131,9969,Type b,Type a
17132,9515,Type a,Type b
17132,8027,Type a,Type a
17132,1641,Type a,Type b
17133,21,Type a,Type a
17133,4958,Type a,Type b
17133,12165,Type a,Type a
17134,641,Type a,Type b
17134,12831,Type a,Type a
17134,10224,Type a,Type a
17135,1116,Type a,Type b
17135,6559,Type a,Type a
17135,449,Type a,Type b
17136,12061,Type b,Type b
17136,479,Type b,Type a
17136,40,Type b,Type a
17137,609,Type b,Type b
17137,9745,Type b,Type a
17137,0,Type b,Type a
17138,9824,Type a,Type a
17138,15458,Type a,Type a
17138,9283,Type a,Type a
17139,1353,Type a,Type a
17139,11894,Type a,Type a
17139,3781,Type a,Type b
17140,4723,Type a,Type a
17140,4429,Type a,Type a
17140,121,Type a,Type a
17141,2125,Type a,Type a
17141,356,Type a,Type b
17141,8711,Type a,Type a
17142,329,Type a,Type b
17142,14696,Type a,Type b
17142,31,Type a,Type a
17143,7820,Type a,Type b
17143,295,Type a,Type a
17143,1012,Type a,Type a
17144,1175,Type b,Type a
17144,706,Type b,Type b
17144,10234,Type b,Type a
17145,56,Type a,Type a
17145,2690,Type a,Type b
17145,4324,Type a,Type b
17146,16080,Type a,Type a
17146,118,Type a,Type a
17146,2261,Type a,Type b
17147,1,Type b,Type b
17147,13,Type b,Type b
17147,952,Type b,Type b
17148,189,Type a,Type a
17148,4974,Type a,Type b
17148,217,Type a,Type a
17149,5395,Type b,Type a
17149,221,Type b,Type a
17149,16625,Type b,Type b
17150,497,Type b,Type b
17150,211,Type b,Type b
17150,89,Type b,Type b
17151,609,Type b,Type b
17151,242,Type b,Type b
17151,11660,Type b,Type b
17152,7,Type a,Type b
17152,1108,Type a,Type b
17152,2356,Type a,Type a
17153,2,Type a,Type a
17153,15884,Type a,Type a
17153,4252,Type a,Type a
17154,265,Type b,Type a
17154,6681,Type b,Type a
17154,1480,Type b,Type b
17155,55,Type b,Type a
17155,11660,Type b,Type b
17155,4519,Type b,Type a
17156,15195,Type a,Type a
17156,11076,Type a,Type a
17156,8025,Type a,Type a
17157,8525,Type a,Type a
17157,121,Type a,Type a
17157,6096,Type a,Type a
17158,6480,Type a,Type b
17158,1,Type a,Type b
17158,136,Type a,Type b
17159,10511,Type a,Type a
17159,1681,Type a,Type a
17159,736,Type a,Type a
17160,11991,Type a,Type a
17160,140,Type a,Type b
17160,2180,Type a,Type a
17161,2818,Type b,Type a
17161,6472,Type b,Type b
17161,13424,Type b,Type a
17162,10124,Type a,Type a
17162,376,Type a,Type b
17162,4140,Type a,Type b
17163,2668,Type a,Type a
17163,66,Type a,Type b
17163,262,Type a,Type a
17164,2562,Type b,Type b
17164,751,Type b,Type b
17164,246,Type b,Type a
17165,876,Type a,Type a
17165,82,Type a,Type b
17165,594,Type a,Type a
17166,5237,Type a,Type a
17166,8,Type a,Type a
17166,3227,Type a,Type b
17167,15757,Type b,Type a
17167,16836,Type b,Type a
17167,16238,Type b,Type a
17168,15436,Type a,Type b
17168,145,Type a,Type a
17168,7309,Type a,Type b
17169,103,Type a,Type a
17169,9056,Type a,Type b
17169,9428,Type a,Type a
17170,2609,Type a,Type a
17170,9671,Type a,Type b
17170,3919,Type a,Type a
17171,12575,Type a,Type b
17171,6328,Type a,Type b
17171,10424,Type a,Type b
17172,7838,Type a,Type a
17172,5888,Type a,Type a
17172,456,Type a,Type a
17173,3705,Type a,Type a
17173,1849,Type a,Type b
17173,728,Type a,Type a
17174,1490,Type b,Type a
17174,7980,Type b,Type a
17174,14811,Type b,Type b
17175,16827,Type a,Type a
17175,3,Type a,Type b
17175,8319,Type a,Type b
17176,15925,Type b,Type a
17176,410,Type b,Type b
17176,1749,Type b,Type a
17177,4984,Type a,Type b
17177,3254,Type a,Type a
17177,16308,Type a,Type b
17178,4055,Type a,Type a
17178,5232,Type a,Type a
17178,1684,Type a,Type b
17179,262,Type b,Type a
17179,1428,Type b,Type a
17179,9214,Type b,Type b
17180,654,Type a,Type a
17180,15211,Type a,Type b
17180,15978,Type a,Type b
17181,2,Type a,Type a
17181,535,Type a,Type b
17181,1301,Type a,Type a
17182,11602,Type a,Type b
17182,10915,Type a,Type b
17182,7132,Type a,Type a
17183,3814,Type b,Type a
17183,3613,Type b,Type a
17183,5595,Type b,Type b
17184,570,Type a,Type a
17184,2152,Type a,Type a
17184,1805,Type a,Type b
17185,5008,Type a,Type b
17185,2421,Type a,Type a
17185,518,Type a,Type a
17186,890,Type b,Type b
17186,13,Type b,Type b
17186,6521,Type b,Type b
17187,4526,Type a,Type b
17187,1097,Type a,Type a
17187,2,Type a,Type a
17188,3270,Type a,Type a
17188,3050,Type a,Type a
17188,24,Type a,Type b
17189,415,Type a,Type a
17189,511,Type a,Type b
17189,6358,Type a,Type a
17190,2,Type b,Type a
17190,2006,Type b,Type a
17190,12285,Type b,Type b
17191,15348,Type a,Type a
17191,4375,Type a,Type b
17191,1050,Type a,Type a
17192,2535,Type b,Type a
17192,879,Type b,Type a
17192,1443,Type b,Type b
17193,16745,Type b,Type a
17193,4902,Type b,Type a
17193,5150,Type b,Type b
17194,1590,Type a,Type a
17194,5319,Type a,Type b
17194,567,Type a,Type a
17195,4563,Type b,Type b
17195,1235,Type b,Type a
17195,216,Type b,Type a
17196,16,Type a,Type a
17196,19,Type a,Type a
17196,16679,Type a,Type b
17197,12292,Type a,Type a
17197,2154,Type a,Type a
17197,1085,Type a,Type a
17198,4621,Type b,Type b
17198,83,Type b,Type b
17198,3815,Type b,Type a
17199,4971,Type a,Type a
17199,14463,Type a,Type a
17199,15639,Type a,Type b
17200,4654,Type b,Type a
17200,13322,Type b,Type b
17200,11923,Type b,Type b
17201,242,Type b,Type b
17201,354,Type b,Type b
17201,282,Type b,Type b
17202,16768,Type a,Type b
17202,417,Type a,Type b
17202,14551,Type a,Type a
17203,310,Type b,Type a
17203,14,Type b,Type a
17203,322,Type b,Type a
17204,861,Type a,Type a
17204,1,Type a,Type b
17204,5469,Type a,Type b
17205,17,Type a,Type a
17205,4393,Type a,Type a
17205,5816,Type a,Type b
17206,1133,Type b,Type a
17206,7900,Type b,Type a
17206,24,Type b,Type b
17207,6016,Type b,Type b
17207,2950,Type b,Type a
17207,247,Type b,Type b
17208,6006,Type a,Type b
17208,3,Type a,Type b
17208,15317,Type a,Type a
17209,4083,Type a,Type b
17209,92,Type a,Type b
17209,497,Type a,Type b
17210,1929,Type b,Type b
17210,1548,Type b,Type a
17210,7809,Type b,Type a
17211,4176,Type b,Type a
17211,7021,Type b,Type b
17211,11556,Type b,Type a
17212,12292,Type a,Type a
17212,7528,Type a,Type a
17212,479,Type a,Type a
17213,11170,Type a,Type b
17213,2455,Type a,Type a
17213,2962,Type a,Type b
17214,3108,Type b,Type b
