# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 8.481989, alpha: 1.851852, gamma: 2.871772
# Generated: 2026-03-13T16:16:31.774141
k,pmf,A,alpha,gamma
340,4.486342420813742e-07,8.481988708076509,1.8518518518518516,2.871772170576951
341,4.448866717694093e-07,8.481988708076509,1.8518518518518516,2.871772170576951
342,4.4118118429152216e-07,8.481988708076509,1.8518518518518516,2.871772170576951
343,4.3751718675104265e-07,8.481988708076509,1.8518518518518516,2.871772170576951
344,4.338940962900723e-07,8.481988708076509,1.8518518518518516,2.871772170576951
345,4.3031133989113486e-07,8.481988708076509,1.8518518518518516,2.871772170576951
346,4.2676835418330356e-07,8.481988708076509,1.8518518518518516,2.871772170576951
347,4.232645852526913e-07,8.481988708076509,1.8518518518518516,2.871772170576951
348,4.1979948845719343e-07,8.481988708076509,1.8518518518518516,2.871772170576951
349,4.163725282453756e-07,8.481988708076509,1.8518518518518516,2.871772170576951
