# Network nodes data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-08-19T11:53:41.537369
node_id,node_origin,node_type,in_degree,out_degree
1108,added,Type b,3,2
1109,added,Type a,8,2
1110,added,Type b,5,2
1111,added,Type b,4,2
1112,added,Type b,6,2
1113,added,Type a,9,2
1114,added,Type a,5,2
1115,added,Type b,6,2
1116,added,Type b,12,2
1117,added,Type a,11,2
1118,added,Type b,2,2
1119,added,Type b,3,2
1120,added,Type b,2,2
1121,added,Type a,14,2
1122,added,Type b,10,2
1123,added,Type b,9,2
1124,added,Type b,9,2
1125,added,Type b,8,2
1126,added,Type b,5,2
1127,added,Type b,4,2
1128,added,Type b,14,2
1129,added,Type b,14,2
1130,added,Type a,14,2
1131,added,Type b,3,2
1132,added,Type a,4,2
1133,added,Type a,19,2
1134,added,Type b,8,2
1135,added,Type a,3,2
1136,added,Type b,4,2
1137,added,Type a,13,2
1138,added,Type a,6,2
1139,added,Type b,6,2
1140,added,Type b,2,2
1141,added,Type a,8,2
1142,added,Type b,1,2
1143,added,Type b,4,2
1144,added,Type a,18,2
1145,added,Type b,8,2
1146,added,Type b,3,2
1147,added,Type a,19,2
1148,added,Type a,9,2
1149,added,Type b,6,2
1150,added,Type b,10,2
1151,added,Type b,0,2
1152,added,Type b,2,2
1153,added,Type a,9,2
1154,added,Type a,5,2
1155,added,Type a,3,2
1156,added,Type b,4,2
1157,added,Type b,0,2
1158,added,Type a,9,2
1159,added,Type b,31,2
1160,added,Type b,4,2
1161,added,Type b,4,2
1162,added,Type b,11,2
1163,added,Type b,4,2
1164,added,Type b,2,2
1165,added,Type b,1,2
1166,added,Type b,6,2
1167,added,Type a,21,2
1168,added,Type b,2,2
1169,added,Type b,6,2
1170,added,Type a,4,2
1171,added,Type b,7,2
1172,added,Type a,11,2
1173,added,Type b,6,2
1174,added,Type a,13,2
1175,added,Type b,3,2
1176,added,Type b,8,2
1177,added,Type b,3,2
1178,added,Type a,18,2
1179,added,Type a,4,2
1180,added,Type a,8,2
1181,added,Type b,4,2
1182,added,Type b,3,2
1183,added,Type b,5,2
1184,added,Type b,3,2
1185,added,Type b,0,2
1186,added,Type b,2,2
1187,added,Type a,6,2
1188,added,Type a,30,2
1189,added,Type a,9,2
1190,added,Type b,7,2
1191,added,Type b,4,2
1192,added,Type a,5,2
1193,added,Type b,0,2
1194,added,Type b,4,2
1195,added,Type b,3,2
1196,added,Type a,9,2
1197,added,Type a,14,2
1198,added,Type b,0,2
1199,added,Type b,4,2
1200,added,Type b,4,2
1201,added,Type b,9,2
1202,added,Type a,11,2
1203,added,Type b,4,2
1204,added,Type a,10,2
1205,added,Type b,1,2
1206,added,Type b,21,2
1207,added,Type a,2,2
1208,added,Type a,7,2
1209,added,Type a,3,2
1210,added,Type a,10,2
1211,added,Type a,9,2
1212,added,Type b,1,2
1213,added,Type a,9,2
1214,added,Type b,5,2
1215,added,Type b,9,2
1216,added,Type a,14,2
1217,added,Type a,17,2
1218,added,Type a,13,2
1219,added,Type b,10,2
1220,added,Type b,6,2
1221,added,Type b,1,2
1222,added,Type a,6,2
1223,added,Type a,15,2
1224,added,Type a,12,2
1225,added,Type b,4,2
1226,added,Type a,15,2
1227,added,Type b,1,2
1228,added,Type b,0,2
1229,added,Type b,6,2
1230,added,Type b,6,2
1231,added,Type a,6,2
1232,added,Type b,4,2
1233,added,Type b,11,2
1234,added,Type a,8,2
1235,added,Type a,8,2
1236,added,Type a,6,2
1237,added,Type b,3,2
1238,added,Type b,6,2
1239,added,Type a,4,2
1240,added,Type b,5,2
1241,added,Type a,6,2
1242,added,Type b,2,2
1243,added,Type b,1,2
1244,added,Type b,1,2
1245,added,Type a,6,2
1246,added,Type b,16,2
1247,added,Type b,4,2
1248,added,Type a,9,2
1249,added,Type b,7,2
1250,added,Type b,10,2
1251,added,Type a,7,2
1252,added,Type b,6,2
1253,added,Type b,2,2
1254,added,Type b,4,2
1255,added,Type b,5,2
1256,added,Type b,3,2
1257,added,Type b,14,2
1258,added,Type b,13,2
1259,added,Type b,2,2
1260,added,Type b,3,2
1261,added,Type b,9,2
1262,added,Type a,20,2
1263,added,Type b,0,2
1264,added,Type a,5,2
1265,added,Type b,11,2
1266,added,Type a,13,2
1267,added,Type a,9,2
1268,added,Type b,5,2
1269,added,Type a,8,2
1270,added,Type b,5,2
1271,added,Type b,12,2
1272,added,Type b,9,2
1273,added,Type a,15,2
1274,added,Type a,9,2
1275,added,Type b,3,2
1276,added,Type a,9,2
1277,added,Type a,7,2
1278,added,Type b,1,2
1279,added,Type a,21,2
1280,added,Type a,8,2
1281,added,Type a,5,2
1282,added,Type a,23,2
1283,added,Type b,10,2
1284,added,Type b,6,2
1285,added,Type b,4,2
1286,added,Type b,12,2
1287,added,Type b,2,2
1288,added,Type b,8,2
1289,added,Type b,2,2
1290,added,Type b,4,2
1291,added,Type a,9,2
1292,added,Type b,11,2
1293,added,Type a,3,2
1294,added,Type a,13,2
1295,added,Type a,6,2
1296,added,Type a,6,2
1297,added,Type b,5,2
1298,added,Type b,7,2
1299,added,Type b,7,2
1300,added,Type b,2,2
1301,added,Type a,8,2
1302,added,Type b,1,2
1303,added,Type a,4,2
1304,added,Type b,2,2
1305,added,Type b,8,2
1306,added,Type b,3,2
1307,added,Type b,13,2
1308,added,Type b,3,2
1309,added,Type b,7,2
1310,added,Type b,13,2
1311,added,Type b,3,2
1312,added,Type b,5,2
1313,added,Type b,7,2
1314,added,Type a,13,2
1315,added,Type b,13,2
1316,added,Type b,5,2
1317,added,Type b,4,2
1318,added,Type a,12,2
1319,added,Type a,11,2
1320,added,Type a,8,2
1321,added,Type a,9,2
1322,added,Type b,11,2
1323,added,Type b,5,2
1324,added,Type a,11,2
1325,added,Type b,10,2
1326,added,Type a,10,2
1327,added,Type b,12,2
1328,added,Type b,2,2
1329,added,Type b,4,2
1330,added,Type b,10,2
1331,added,Type b,4,2
1332,added,Type a,3,2
1333,added,Type a,4,2
1334,added,Type a,9,2
1335,added,Type b,1,2
1336,added,Type a,3,2
1337,added,Type b,2,2
1338,added,Type a,1,2
1339,added,Type a,7,2
1340,added,Type b,4,2
1341,added,Type b,6,2
1342,added,Type b,14,2
1343,added,Type b,5,2
1344,added,Type a,4,2
1345,added,Type b,2,2
1346,added,Type b,10,2
1347,added,Type a,11,2
1348,added,Type b,8,2
1349,added,Type b,13,2
1350,added,Type a,6,2
1351,added,Type a,13,2
1352,added,Type a,2,2
1353,added,Type a,3,2
1354,added,Type a,11,2
1355,added,Type b,16,2
1356,added,Type a,4,2
1357,added,Type b,10,2
1358,added,Type a,22,2
1359,added,Type a,7,2
1360,added,Type a,28,2
1361,added,Type b,13,2
1362,added,Type a,8,2
1363,added,Type b,2,2
1364,added,Type b,4,2
1365,added,Type b,10,2
1366,added,Type b,3,2
1367,added,Type b,0,2
1368,added,Type b,3,2
1369,added,Type a,16,2
1370,added,Type a,6,2
1371,added,Type b,2,2
1372,added,Type a,6,2
1373,added,Type b,6,2
1374,added,Type b,11,2
1375,added,Type b,19,2
1376,added,Type a,8,2
1377,added,Type a,17,2
1378,added,Type a,5,2
1379,added,Type a,17,2
1380,added,Type a,9,2
1381,added,Type b,11,2
1382,added,Type b,5,2
1383,added,Type a,14,2
1384,added,Type b,6,2
1385,added,Type a,5,2
1386,added,Type a,8,2
1387,added,Type b,1,2
1388,added,Type b,1,2
1389,added,Type b,2,2
1390,added,Type b,0,2
1391,added,Type b,1,2
1392,added,Type b,16,2
1393,added,Type b,12,2
1394,added,Type b,0,2
1395,added,Type b,14,2
1396,added,Type b,1,2
1397,added,Type a,5,2
1398,added,Type b,1,2
1399,added,Type b,1,2
1400,added,Type b,2,2
1401,added,Type b,5,2
1402,added,Type b,6,2
1403,added,Type b,1,2
1404,added,Type b,5,2
1405,added,Type b,2,2
1406,added,Type b,7,2
1407,added,Type b,4,2
1408,added,Type b,2,2
1409,added,Type a,22,2
1410,added,Type b,3,2
1411,added,Type b,8,2
1412,added,Type b,4,2
1413,added,Type a,1,2
1414,added,Type a,8,2
1415,added,Type b,3,2
1416,added,Type b,4,2
1417,added,Type b,3,2
1418,added,Type b,7,2
1419,added,Type b,1,2
1420,added,Type b,3,2
1421,added,Type a,6,2
1422,added,Type b,1,2
1423,added,Type b,7,2
1424,added,Type a,21,2
1425,added,Type a,8,2
1426,added,Type b,6,2
1427,added,Type a,3,2
1428,added,Type a,5,2
1429,added,Type b,2,2
1430,added,Type b,9,2
1431,added,Type b,1,2
1432,added,Type b,12,2
1433,added,Type b,5,2
1434,added,Type b,0,2
1435,added,Type b,4,2
1436,added,Type b,3,2
1437,added,Type b,3,2
1438,added,Type b,5,2
1439,added,Type a,7,2
1440,added,Type a,19,2
1441,added,Type b,10,2
1442,added,Type a,5,2
1443,added,Type b,5,2
1444,added,Type b,1,2
1445,added,Type a,15,2
1446,added,Type a,11,2
1447,added,Type a,5,2
1448,added,Type b,2,2
1449,added,Type b,0,2
1450,added,Type b,5,2
1451,added,Type b,11,2
1452,added,Type b,3,2
1453,added,Type a,11,2
1454,added,Type b,2,2
1455,added,Type b,3,2
1456,added,Type a,5,2
1457,added,Type b,7,2
1458,added,Type b,10,2
1459,added,Type b,4,2
1460,added,Type a,9,2
1461,added,Type b,8,2
1462,added,Type b,2,2
1463,added,Type b,3,2
1464,added,Type a,11,2
1465,added,Type b,2,2
1466,added,Type a,0,2
1467,added,Type a,26,2
1468,added,Type b,4,2
1469,added,Type b,3,2
1470,added,Type b,4,2
1471,added,Type a,14,2
1472,added,Type b,3,2
1473,added,Type b,5,2
1474,added,Type b,4,2
1475,added,Type b,7,2
1476,added,Type a,9,2
1477,added,Type b,4,2
1478,added,Type a,9,2
1479,added,Type a,5,2
1480,added,Type b,2,2
1481,added,Type a,20,2
1482,added,Type a,4,2
1483,added,Type b,7,2
1484,added,Type a,6,2
1485,added,Type b,6,2
1486,added,Type a,3,2
1487,added,Type b,2,2
1488,added,Type a,3,2
1489,added,Type b,4,2
1490,added,Type a,1,2
1491,added,Type a,11,2
1492,added,Type b,1,2
1493,added,Type b,2,2
1494,added,Type a,13,2
1495,added,Type a,5,2
1496,added,Type a,9,2
1497,added,Type a,11,2
1498,added,Type b,5,2
1499,added,Type b,6,2
1500,added,Type b,1,2
1501,added,Type b,15,2
1502,added,Type b,5,2
1503,added,Type b,2,2
1504,added,Type a,2,2
1505,added,Type a,4,2
1506,added,Type b,4,2
1507,added,Type b,3,2
1508,added,Type a,4,2
1509,added,Type a,9,2
1510,added,Type a,6,2
1511,added,Type a,8,2
1512,added,Type b,1,2
1513,added,Type a,3,2
1514,added,Type b,24,2
1515,added,Type b,4,2
1516,added,Type a,5,2
1517,added,Type b,2,2
1518,added,Type b,6,2
1519,added,Type b,15,2
1520,added,Type a,13,2
1521,added,Type b,10,2
1522,added,Type a,9,2
1523,added,Type a,10,2
1524,added,Type b,10,2
1525,added,Type b,0,2
1526,added,Type b,9,2
1527,added,Type b,0,2
1528,added,Type b,1,2
1529,added,Type a,14,2
1530,added,Type b,6,2
1531,added,Type a,7,2
1532,added,Type b,9,2
1533,added,Type b,1,2
1534,added,Type b,3,2
1535,added,Type a,5,2
1536,added,Type a,9,2
1537,added,Type b,1,2
1538,added,Type b,10,2
1539,added,Type a,13,2
1540,added,Type a,6,2
1541,added,Type b,1,2
1542,added,Type b,9,2
1543,added,Type b,5,2
1544,added,Type b,3,2
1545,added,Type b,4,2
1546,added,Type b,3,2
1547,added,Type b,10,2
1548,added,Type a,14,2
1549,added,Type b,15,2
1550,added,Type b,20,2
1551,added,Type b,3,2
1552,added,Type b,12,2
1553,added,Type a,14,2
1554,added,Type b,6,2
1555,added,Type b,13,2
1556,added,Type b,1,2
1557,added,Type b,1,2
1558,added,Type a,7,2
1559,added,Type b,2,2
1560,added,Type b,3,2
1561,added,Type a,14,2
1562,added,Type a,16,2
1563,added,Type a,11,2
1564,added,Type b,8,2
1565,added,Type b,3,2
1566,added,Type a,14,2
1567,added,Type a,10,2
1568,added,Type b,7,2
1569,added,Type a,6,2
1570,added,Type b,7,2
1571,added,Type b,8,2
1572,added,Type b,0,2
1573,added,Type b,5,2
1574,added,Type b,4,2
1575,added,Type b,6,2
1576,added,Type b,10,2
1577,added,Type b,2,2
1578,added,Type b,5,2
1579,added,Type b,1,2
1580,added,Type a,5,2
1581,added,Type b,3,2
1582,added,Type b,5,2
1583,added,Type b,5,2
1584,added,Type b,5,2
1585,added,Type a,13,2
1586,added,Type b,0,2
1587,added,Type b,7,2
1588,added,Type b,5,2
1589,added,Type b,3,2
1590,added,Type a,13,2
1591,added,Type b,7,2
1592,added,Type b,0,2
1593,added,Type a,5,2
1594,added,Type b,8,2
1595,added,Type b,9,2
1596,added,Type a,13,2
1597,added,Type b,4,2
1598,added,Type a,4,2
1599,added,Type b,5,2
1600,added,Type a,5,2
1601,added,Type a,13,2
1602,added,Type b,4,2
1603,added,Type b,7,2
1604,added,Type b,4,2
1605,added,Type b,5,2
1606,added,Type a,6,2
1607,added,Type b,2,2
1608,added,Type b,3,2
1609,added,Type b,2,2
1610,added,Type b,2,2
1611,added,Type a,8,2
1612,added,Type a,9,2
1613,added,Type a,4,2
1614,added,Type b,1,2
1615,added,Type b,5,2
1616,added,Type b,5,2
1617,added,Type a,6,2
1618,added,Type b,12,2
1619,added,Type b,2,2
1620,added,Type a,8,2
1621,added,Type b,8,2
1622,added,Type b,10,2
1623,added,Type b,26,2
1624,added,Type b,1,2
1625,added,Type b,3,2
1626,added,Type b,1,2
1627,added,Type a,16,2
1628,added,Type a,8,2
1629,added,Type b,6,2
1630,added,Type b,2,2
1631,added,Type b,3,2
1632,added,Type a,7,2
1633,added,Type a,17,2
1634,added,Type b,4,2
1635,added,Type a,10,2
1636,added,Type a,15,2
1637,added,Type b,4,2
1638,added,Type b,4,2
1639,added,Type a,4,2
1640,added,Type b,3,2
1641,added,Type b,4,2
1642,added,Type b,8,2
1643,added,Type b,1,2
1644,added,Type b,1,2
1645,added,Type b,15,2
1646,added,Type b,6,2
1647,added,Type b,5,2
1648,added,Type b,10,2
1649,added,Type a,7,2
1650,added,Type b,2,2
1651,added,Type b,2,2
1652,added,Type a,5,2
1653,added,Type a,15,2
1654,added,Type a,13,2
1655,added,Type a,8,2
1656,added,Type b,1,2
1657,added,Type b,1,2
1658,added,Type b,24,2
1659,added,Type b,0,2
1660,added,Type b,2,2
1661,added,Type b,2,2
1662,added,Type b,7,2
1663,added,Type a,17,2
1664,added,Type b,3,2
1665,added,Type b,3,2
1666,added,Type a,27,2
1667,added,Type b,11,2
1668,added,Type b,1,2
1669,added,Type a,9,2
1670,added,Type b,3,2
1671,added,Type b,2,2
1672,added,Type a,1,2
1673,added,Type a,6,2
1674,added,Type b,2,2
1675,added,Type a,17,2
1676,added,Type b,4,2
1677,added,Type b,5,2
1678,added,Type a,23,2
1679,added,Type a,4,2
1680,added,Type a,9,2
1681,added,Type b,3,2
1682,added,Type b,1,2
1683,added,Type a,10,2
1684,added,Type b,3,2
1685,added,Type b,3,2
1686,added,Type b,3,2
1687,added,Type a,9,2
1688,added,Type b,2,2
1689,added,Type b,3,2
1690,added,Type b,1,2
1691,added,Type a,14,2
1692,added,Type b,9,2
1693,added,Type a,3,2
1694,added,Type b,0,2
1695,added,Type b,3,2
1696,added,Type a,9,2
1697,added,Type b,3,2
1698,added,Type b,8,2
1699,added,Type b,4,2
1700,added,Type b,1,2
1701,added,Type a,7,2
1702,added,Type a,2,2
1703,added,Type b,7,2
1704,added,Type b,5,2
1705,added,Type b,2,2
1706,added,Type b,5,2
1707,added,Type b,7,2
1708,added,Type b,2,2
1709,added,Type b,1,2
1710,added,Type b,6,2
1711,added,Type a,2,2
1712,added,Type a,7,2
1713,added,Type b,0,2
1714,added,Type b,20,2
1715,added,Type b,4,2
1716,added,Type b,1,2
1717,added,Type b,2,2
1718,added,Type a,4,2
1719,added,Type b,4,2
1720,added,Type a,3,2
1721,added,Type b,11,2
1722,added,Type a,9,2
1723,added,Type b,9,2
1724,added,Type a,11,2
1725,added,Type b,3,2
1726,added,Type a,14,2
1727,added,Type a,21,2
1728,added,Type b,11,2
1729,added,Type b,3,2
1730,added,Type b,1,2
1731,added,Type a,11,2
1732,added,Type b,1,2
1733,added,Type a,8,2
1734,added,Type a,9,2
1735,added,Type b,8,2
1736,added,Type a,12,2
1737,added,Type b,16,2
1738,added,Type b,9,2
1739,added,Type b,1,2
1740,added,Type b,8,2
1741,added,Type b,3,2
1742,added,Type b,7,2
1743,added,Type b,3,2
1744,added,Type b,1,2
1745,added,Type a,1,2
1746,added,Type b,2,2
1747,added,Type a,12,2
1748,added,Type a,4,2
1749,added,Type b,3,2
1750,added,Type b,2,2
1751,added,Type b,3,2
1752,added,Type b,6,2
1753,added,Type b,11,2
1754,added,Type b,6,2
1755,added,Type a,4,2
1756,added,Type b,3,2
1757,added,Type b,19,2
1758,added,Type a,6,2
1759,added,Type b,7,2
1760,added,Type b,0,2
1761,added,Type a,7,2
1762,added,Type a,11,2
1763,added,Type a,8,2
1764,added,Type b,3,2
1765,added,Type b,1,2
1766,added,Type a,3,2
1767,added,Type b,11,2
1768,added,Type a,8,2
1769,added,Type b,7,2
1770,added,Type b,3,2
1771,added,Type b,0,2
1772,added,Type a,10,2
1773,added,Type b,1,2
1774,added,Type b,3,2
1775,added,Type b,2,2
1776,added,Type b,8,2
1777,added,Type a,15,2
1778,added,Type a,9,2
1779,added,Type b,2,2
1780,added,Type b,2,2
1781,added,Type a,11,2
1782,added,Type b,2,2
1783,added,Type b,8,2
1784,added,Type b,2,2
1785,added,Type a,5,2
1786,added,Type a,10,2
1787,added,Type b,1,2
1788,added,Type b,6,2
1789,added,Type b,9,2
1790,added,Type b,4,2
1791,added,Type a,7,2
1792,added,Type b,6,2
1793,added,Type b,0,2
1794,added,Type a,10,2
1795,added,Type b,4,2
1796,added,Type b,0,2
1797,added,Type b,7,2
1798,added,Type a,4,2
1799,added,Type a,7,2
1800,added,Type a,15,2
1801,added,Type b,11,2
1802,added,Type b,2,2
1803,added,Type a,6,2
1804,added,Type b,4,2
1805,added,Type b,4,2
1806,added,Type a,7,2
1807,added,Type a,6,2
1808,added,Type b,1,2
1809,added,Type b,2,2
1810,added,Type b,2,2
1811,added,Type b,1,2
1812,added,Type b,1,2
1813,added,Type b,5,2
1814,added,Type b,6,2
1815,added,Type a,6,2
1816,added,Type b,5,2
1817,added,Type b,5,2
1818,added,Type a,5,2
1819,added,Type a,3,2
1820,added,Type a,12,2
1821,added,Type a,4,2
1822,added,Type a,16,2
1823,added,Type b,2,2
1824,added,Type b,2,2
1825,added,Type a,1,2
1826,added,Type b,7,2
1827,added,Type a,12,2
1828,added,Type a,1,2
1829,added,Type a,10,2
1830,added,Type a,10,2
1831,added,Type b,3,2
1832,added,Type b,3,2
1833,added,Type b,10,2
1834,added,Type b,2,2
1835,added,Type b,4,2
1836,added,Type b,2,2
1837,added,Type a,5,2
1838,added,Type b,13,2
1839,added,Type b,7,2
1840,added,Type b,2,2
1841,added,Type b,10,2
1842,added,Type a,10,2
1843,added,Type a,3,2
1844,added,Type a,5,2
1845,added,Type b,4,2
1846,added,Type b,5,2
1847,added,Type a,6,2
1848,added,Type a,8,2
1849,added,Type a,16,2
1850,added,Type b,13,2
1851,added,Type a,1,2
1852,added,Type a,2,2
1853,added,Type a,14,2
1854,added,Type b,10,2
1855,added,Type b,4,2
1856,added,Type b,2,2
1857,added,Type b,1,2
1858,added,Type b,0,2
1859,added,Type b,14,2
1860,added,Type a,1,2
1861,added,Type b,3,2
1862,added,Type a,2,2
1863,added,Type b,7,2
1864,added,Type b,2,2
1865,added,Type b,3,2
1866,added,Type b,4,2
1867,added,Type b,2,2
1868,added,Type a,6,2
1869,added,Type b,0,2
1870,added,Type b,2,2
1871,added,Type a,7,2
1872,added,Type b,8,2
1873,added,Type b,4,2
1874,added,Type a,3,2
1875,added,Type a,5,2
1876,added,Type b,12,2
1877,added,Type b,5,2
1878,added,Type b,2,2
1879,added,Type b,16,2
1880,added,Type b,4,2
1881,added,Type b,7,2
1882,added,Type b,0,2
1883,added,Type a,11,2
